product_id,brand_id,category,product_lifecycle,main_material,weight_grams
FR_PRD_00749,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,229
FR_PRD_00750,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,355
FR_PRD_00751,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,158
FR_PRD_00752,FR05,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,482
FR_PRD_00753,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),370
FR_PRD_00754,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),245
FR_PRD_00755,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),210
FR_PRD_00756,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,214
FR_PRD_00757,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,391
FR_PRD_00758,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,302
FR_PRD_00759,FR01,Knitwear,Core_Long_Term,Lana Merino Extra Fine,364
FR_PRD_00760,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),106
FR_PRD_00761,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),199
FR_PRD_00762,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,300
FR_PRD_00763,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,340
FR_PRD_00764,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,167
FR_PRD_00765,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,268
FR_PRD_00766,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,319
FR_PRD_00767,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,279
FR_PRD_00768,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),417
FR_PRD_00769,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,220
FR_PRD_00770,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),377
FR_PRD_00771,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,372
FR_PRD_00772,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,219
FR_PRD_00773,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,203
FR_PRD_00774,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,194
FR_PRD_00775,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,150
FR_PRD_00776,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,246
FR_PRD_00777,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),277
FR_PRD_00778,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,237
FR_PRD_00779,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),105
FR_PRD_00780,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,345
FR_PRD_00781,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),400
FR_PRD_00782,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,155
FR_PRD_00783,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),272
FR_PRD_00784,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),442
FR_PRD_00785,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,358
FR_PRD_00786,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),167
FR_PRD_00787,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),284
FR_PRD_00788,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),398
FR_PRD_00789,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,306
FR_PRD_00790,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),391
FR_PRD_00791,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,387
FR_PRD_00792,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),159
FR_PRD_00793,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,173
FR_PRD_00794,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),142
FR_PRD_00795,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),315
FR_PRD_00796,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),307
FR_PRD_00797,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,357
FR_PRD_00798,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),312
FR_PRD_00799,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,318
FR_PRD_00800,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),210
FR_PRD_00801,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,309
FR_PRD_00802,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,254
FR_PRD_00803,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,346
FR_PRD_00804,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),311
FR_PRD_00805,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,232
FR_PRD_00806,FR01,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),108
FR_PRD_00807,FR02,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),219
FR_PRD_00808,FR04,Knitwear,Seasonal_Standard,Cashmere 3D Knit,350
FR_PRD_00809,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,193
FR_PRD_00810,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,198
FR_PRD_00811,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),232
FR_PRD_00812,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,373
FR_PRD_00813,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,309
FR_PRD_00814,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,498
FR_PRD_00815,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,208
FR_PRD_00816,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,233
FR_PRD_00817,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),362
FR_PRD_00818,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,400
FR_PRD_00819,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,350
FR_PRD_00820,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,353
FR_PRD_00821,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,258
FR_PRD_00822,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),137
FR_PRD_00823,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),192
FR_PRD_00824,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),224
FR_PRD_00825,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),248
FR_PRD_00826,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,228
FR_PRD_00827,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),205
FR_PRD_00828,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),157
FR_PRD_00829,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,150
FR_PRD_00830,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,341
FR_PRD_00831,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,203
FR_PRD_00832,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,255
FR_PRD_00833,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),288
FR_PRD_00834,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,308
FR_PRD_00835,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,294
FR_PRD_00836,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,172
FR_PRD_00837,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,375
FR_PRD_00838,FR06,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,316
FR_PRD_00839,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,334
FR_PRD_00840,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),209
FR_PRD_00841,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,155
FR_PRD_00842,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,303
FR_PRD_00843,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,268
FR_PRD_00844,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),123
FR_PRD_00845,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),216
FR_PRD_00846,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,282
FR_PRD_00847,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,243
FR_PRD_00848,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),106
FR_PRD_00849,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),355
FR_PRD_00850,FR06,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,347
FR_PRD_00851,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,258
FR_PRD_00852,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,233
FR_PRD_00853,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),310
FR_PRD_00854,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,364
FR_PRD_00855,FR02,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,266
FR_PRD_00856,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,398
FR_PRD_00857,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),176
FR_PRD_00858,FR04,Knitwear,Seasonal_Standard,Cashmere 3D Knit,441
FR_PRD_00859,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),209
FR_PRD_00860,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,363
FR_PRD_00861,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),224
FR_PRD_00862,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,306
FR_PRD_00863,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,282
FR_PRD_00864,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),351
FR_PRD_00865,FR06,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),247
FR_PRD_00866,FR02,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),231
FR_PRD_00867,FR05,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),214
FR_PRD_00868,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,185
FR_PRD_00869,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,261
FR_PRD_00870,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,260
FR_PRD_00871,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),248
FR_PRD_00872,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),114
FR_PRD_00873,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,317
FR_PRD_00874,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,276
FR_PRD_00875,FR01,Knitwear,Core_Long_Term,Cashmere 3D Knit,256
FR_PRD_00876,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),187
FR_PRD_00877,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,276
FR_PRD_00878,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,222
FR_PRD_00879,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),448
FR_PRD_00880,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,219
FR_PRD_00881,FR01,Knitwear,Core_Long_Term,Lana Merino Extra Fine,450
FR_PRD_00882,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,280
FR_PRD_00883,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),259
FR_PRD_00884,FR02,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),220
FR_PRD_00885,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,288
FR_PRD_00886,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),366
FR_PRD_00887,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,382
FR_PRD_00888,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),289
FR_PRD_00889,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,292
FR_PRD_00890,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),103
FR_PRD_00891,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),136
FR_PRD_00892,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),420
FR_PRD_00893,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),334
FR_PRD_00894,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,377
FR_PRD_00895,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,368
FR_PRD_00896,FR02,Knitwear,Core_Long_Term,Lana Merino Extra Fine,353
FR_PRD_00897,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),339
FR_PRD_00898,FR06,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),111
FR_PRD_00899,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,302
FR_PRD_00900,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),337
FR_PRD_00901,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,379
FR_PRD_00902,FR02,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),146
FR_PRD_00903,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),386
FR_PRD_00904,FR01,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),202
FR_PRD_00905,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,154
FR_PRD_00906,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),154
FR_PRD_00907,FR06,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),130
FR_PRD_00908,FR01,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),314
FR_PRD_00909,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,393
FR_PRD_00910,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),313
FR_PRD_00911,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),428
FR_PRD_00912,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,397
FR_PRD_00913,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,309
FR_PRD_00914,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,341
FR_PRD_00915,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,384
FR_PRD_00916,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,222
FR_PRD_00917,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,421
FR_PRD_00918,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),206
FR_PRD_00919,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),244
FR_PRD_00920,FR01,Knitwear,Core_Long_Term,Cashmere 3D Knit,329
FR_PRD_00921,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,375
FR_PRD_00922,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),320
FR_PRD_00923,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),209
FR_PRD_00924,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,329
FR_PRD_00925,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,235
FR_PRD_00926,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,345
FR_PRD_00927,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,287
FR_PRD_00928,FR02,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),180
FR_PRD_00929,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),195
FR_PRD_00930,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,416
FR_PRD_00931,FR02,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),240
FR_PRD_00932,FR03,Knitwear,Seasonal_Standard,Cashmere 3D Knit,333
FR_PRD_00933,FR01,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),211
FR_PRD_00934,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,263
FR_PRD_00935,FR02,Knitwear,Core_Long_Term,Cashmere 3D Knit,325
FR_PRD_00936,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),429
FR_PRD_00937,FR05,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,306
FR_PRD_00938,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),393
FR_PRD_00939,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,288
FR_PRD_00940,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),438
FR_PRD_00941,FR03,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),241
FR_PRD_00942,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),236
FR_PRD_00943,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,364
FR_PRD_00944,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),410
FR_PRD_00945,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,304
FR_PRD_00946,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,270
FR_PRD_00947,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,192
FR_PRD_00948,FR03,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),212
FR_PRD_00949,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,174
FR_PRD_00950,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),111
FR_PRD_00951,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),303
FR_PRD_00952,FR05,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,354
FR_PRD_00953,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),277
FR_PRD_00954,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),349
FR_PRD_00955,FR02,Knitwear,Core_Long_Term,Cashmere 3D Knit,383
FR_PRD_00956,FR06,Smart Casual Pants,Seasonal_Standard,Cotone Supima,255
FR_PRD_00957,FR04,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,319
FR_PRD_00958,FR06,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),163
FR_PRD_00959,FR02,Innerwear & Loungewear,Core_Long_Term,HEATTECH (Misto Acrilico/Rayon),152
FR_PRD_00960,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,220
FR_PRD_00961,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,165
FR_PRD_00962,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,224
FR_PRD_00963,FR01,Innerwear & Loungewear,Core_Long_Term,AIRism (Cupro/Poliestere),237
FR_PRD_00964,FR04,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),427
FR_PRD_00965,FR02,Smart Casual Pants,Core_Long_Term,Cotone Supima,355
FR_PRD_00966,FR02,Knitwear,Core_Long_Term,Cashmere 3D Knit,399
FR_PRD_00967,FR06,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,362
FR_PRD_00968,FR03,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),367
FR_PRD_00969,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),122
FR_PRD_00970,FR02,Knitwear,Core_Long_Term,Lana Merino Extra Fine,340
FR_PRD_00971,FR04,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),240
FR_PRD_00972,FR04,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,323
FR_PRD_00973,FR04,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,391
FR_PRD_00974,FR05,Knitwear,Seasonal_Standard,Cashmere 3D Knit,399
FR_PRD_00975,FR04,Innerwear & Loungewear,Seasonal_Standard,AIRism (Cupro/Poliestere),209
FR_PRD_00976,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),315
FR_PRD_00977,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,214
FR_PRD_00978,FR02,Fleece & Outerwear,Core_Long_Term,Ultra Light Down (Nylon/Piuma),204
FR_PRD_00979,FR01,T-Shirts & Sweatshirts,Core_Long_Term,Cotone Supima,255
FR_PRD_00980,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,312
FR_PRD_00981,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,229
FR_PRD_00982,FR06,Knitwear,Seasonal_Standard,Cashmere 3D Knit,328
FR_PRD_00983,FR05,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,220
FR_PRD_00984,FR03,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,355
FR_PRD_00985,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,278
FR_PRD_00986,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,335
FR_PRD_00987,FR01,Knitwear,Core_Long_Term,Lana Merino Extra Fine,473
FR_PRD_00988,FR06,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,380
FR_PRD_00989,FR03,Smart Casual Pants,Seasonal_Standard,Cotone Supima,243
FR_PRD_00990,FR06,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),438
FR_PRD_00991,FR05,Smart Casual Pants,Seasonal_Standard,Cotone Supima,383
FR_PRD_00992,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,315
FR_PRD_00993,FR01,Smart Casual Pants,Core_Long_Term,Cotone Supima,203
FR_PRD_00994,FR06,Knitwear,Seasonal_Standard,Lana Merino Extra Fine,478
FR_PRD_00995,FR03,T-Shirts & Sweatshirts,Seasonal_Standard,Cotone Supima,306
FR_PRD_00996,FR05,Innerwear & Loungewear,Seasonal_Standard,HEATTECH (Misto Acrilico/Rayon),248
FR_PRD_00997,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),362
FR_PRD_00998,FR04,Smart Casual Pants,Seasonal_Standard,Cotone Supima,390
FR_PRD_00999,FR05,Fleece & Outerwear,Seasonal_Standard,Ultra Light Down (Nylon/Piuma),403
